beach_id,tide_time,tide_type,tide_height
964,2023-09-23 18:55:00.000000 +00:00,high,0.32902706788995517
964,2023-09-24 01:29:00.000000 +00:00,low,-0.2986318234280311
964,2023-09-24 07:13:00.000000 +00:00,high,0.4877313282325869
964,2023-09-24 15:02:00.000000 +00:00,low,-0.27216867399665634
964,2023-09-24 20:07:00.000000 +00:00,high,0.3456661735062508
964,2023-09-25 02:48:00.000000 +00:00,low,-0.31091012069358936
964,2023-09-25 08:28:00.000000 +00:00,high,0.49087781244749656
964,2023-09-25 16:04:00.000000 +00:00,low,-0.3120378962279093
964,2023-09-25 21:14:00.000000 +00:00,high,0.3888708545944724
964,2023-09-26 04:04:00.000000 +00:00,low,-0.3472131650395641
964,2023-09-26 09:37:00.000000 +00:00,high,0.5134646071389908
964,2023-09-26 17:00:00.000000 +00:00,low,-0.3626304188379967
964,2023-09-26 22:14:00.000000 +00:00,high,0.44948423076359284
964,2023-09-27 05:10:00.000000 +00:00,low,-0.3965429613916806
964,2023-09-27 10:38:00.000000 +00:00,high,0.5423656935824872
964,2023-09-27 17:52:00.000000 +00:00,low,-0.4134484002601039
964,2023-09-27 23:08:00.000000 +00:00,high,0.5156543939852023
964,2023-09-28 06:10:00.000000 +00:00,low,-0.44447100768998116
964,2023-09-28 11:33:00.000000 +00:00,high,0.5644560945987445
964,2023-09-28 18:40:00.000000 +00:00,low,-0.45483440278692727
964,2023-09-28 23:59:00.000000 +00:00,high,0.5762692411059951
964,2023-09-29 07:06:00.000000 +00:00,low,-0.4801363952453229
964,2023-09-29 12:25:00.000000 +00:00,high,0.5715297815441348
964,2023-09-29 19:26:00.000000 +00:00,low,-0.47969701028549283
964,2023-09-30 00:47:00.000000 +00:00,high,0.6220726382694692
964,2023-09-30 07:59:00.000000 +00:00,low,-0.4973336699368155
964,2023-09-30 13:14:00.000000 +00:00,high,0.5604873750568216
964,2023-09-30 20:10:00.000000 +00:00,low,-0.4844576882302887
965,2023-09-21 02:27:00.000000 +00:00,low,-2.376907223887961
965,2023-09-21 08:41:00.000000 +00:00,high,2.370850024424733
965,2023-09-21 14:47:00.000000 +00:00,low,-2.167654717025745
965,2023-09-21 21:04:00.000000 +00:00,high,2.170112462333911
965,2023-09-22 03:11:00.000000 +00:00,low,-1.9338490750866209
965,2023-09-22 09:30:00.000000 +00:00,high,1.9560027112189768
965,2023-09-22 15:40:00.000000 +00:00,low,-1.7220921681607155
965,2023-09-22 22:01:00.000000 +00:00,high,1.6903791257907772
965,2023-09-23 04:13:00.000000 +00:00,low,-1.4813546065721974
965,2023-09-23 10:38:00.000000 +00:00,high,1.572563999604109
965,2023-09-23 17:03:00.000000 +00:00,low,-1.3563719097245435
965,2023-09-23 23:25:00.000000 +00:00,high,1.3420189671718301
965,2023-09-24 05:53:00.000000 +00:00,low,-1.2286878801566339
965,2023-09-24 12:13:00.000000 +00:00,high,1.4511491156578737
965,2023-09-24 18:58:00.000000 +00:00,low,-1.393353455814897
965,2023-09-25 01:08:00.000000 +00:00,high,1.4057588032559727
965,2023-09-25 07:40:00.000000 +00:00,low,-1.469549532561782
965,2023-09-25 13:48:00.000000 +00:00,high,1.7842440314390942
965,2023-09-25 20:26:00.000000 +00:00,low,-1.8938372308402152
965,2023-09-26 02:30:00.000000 +00:00,high,1.880672674248255
965,2023-09-26 08:52:00.000000 +00:00,low,-2.0457055292248896
965,2023-09-26 14:57:00.000000 +00:00,high,2.391889625223098
965,2023-09-26 21:25:00.000000 +00:00,low,-2.550035263963505
965,2023-09-27 03:28:00.000000 +00:00,high,2.49687568945406
965,2023-09-27 09:45:00.000000 +00:00,low,-2.69041257084597
965,2023-09-27 15:49:00.000000 +00:00,high,3.0348581244551918
965,2023-09-27 22:13:00.000000 +00:00,low,-3.1648081334650655
965,2023-09-28 04:15:00.000000 +00:00,high,3.075901696834427
965,2023-09-28 10:30:00.000000 +00:00,low,-3.258032852221038
965,2023-09-28 16:34:00.000000 +00:00,high,3.574203056585727
965,2023-09-28 22:55:00.000000 +00:00,low,-3.631890878382451
965,2023-09-29 04:57:00.000000 +00:00,high,3.520455890635532
965,2023-09-29 11:11:00.000000 +00:00,low,-3.6615069641894578
965,2023-09-29 17:15:00.000000 +00:00,high,3.9275318163954474
965,2023-09-29 23:34:00.000000 +00:00,low,-3.8899289149614096
965,2023-09-30 05:36:00.000000 +00:00,high,3.7739103263070684
965,2023-09-30 11:49:00.000000 +00:00,low,-3.8496231626987947
965,2023-09-30 17:54:00.000000 +00:00,high,4.050282933889783
967,2023-09-21 02:28:00.000000 +00:00,low,-2.377437802186502
967,2023-09-21 08:41:00.000000 +00:00,high,2.3714784423522164
967,2023-09-21 14:47:00.000000 +00:00,low,-2.168290609230962
967,2023-09-21 21:04:00.000000 +00:00,high,2.170858342099105
967,2023-09-22 03:11:00.000000 +00:00,low,-1.9345769556744183
967,2023-09-22 09:30:00.000000 +00:00,high,1.9568596398304359
967,2023-09-22 15:40:00.000000 +00:00,low,-1.7229480872341032
967,2023-09-22 22:01:00.000000 +00:00,high,1.6913783377889056
967,2023-09-23 04:13:00.000000 +00:00,low,-1.4823471848261356
967,2023-09-23 10:38:00.000000 +00:00,high,1.5737290103924113
967,2023-09-23 17:03:00.000000 +00:00,low,-1.3576724658681985
967,2023-09-23 23:25:00.000000 +00:00,high,1.343388385052902
967,2023-09-24 05:53:00.000000 +00:00,low,-1.2301430185799562
967,2023-09-24 12:14:00.000000 +00:00,high,1.4525853654874583
967,2023-09-24 18:58:00.000000 +00:00,low,-1.3948508000941782
967,2023-09-25 01:08:00.000000 +00:00,high,1.407107890804276
967,2023-09-25 07:40:00.000000 +00:00,low,-1.4707837583611503
967,2023-09-25 13:48:00.000000 +00:00,high,1.7852949722189584
967,2023-09-25 20:26:00.000000 +00:00,low,-1.8947004237601828
967,2023-09-26 02:30:00.000000 +00:00,high,1.8813337246634871
967,2023-09-26 08:52:00.000000 +00:00,low,-2.0461457989399627
967,2023-09-26 14:57:00.000000 +00:00,high,2.392115448535536
967,2023-09-26 21:25:00.000000 +00:00,low,-2.5500239974407055
967,2023-09-27 03:28:00.000000 +00:00,high,2.4966497712738502
967,2023-09-27 09:45:00.000000 +00:00,low,-2.6899615545216617
967,2023-09-27 15:49:00.000000 +00:00,high,3.034202015450732
967,2023-09-27 22:13:00.000000 +00:00,low,-3.163934253023013
